id,image_id,caption_text
6273,"2220185725_45d4fa68d9.jpg,Man",on a pier looks at two dogs standing in shallow water .
6274,"2220185725_45d4fa68d9.jpg,Two",dogs are running in the water while a man watches from the dock .
6275,"2220185725_45d4fa68d9.jpg,Two",dogs in water as a man looks on from a dock .
6276,"2220185725_45d4fa68d9.jpg,Two",dogs wade through shallow water while a man watches from a dock .
6277,"2220612655_030413b787.jpg,A",brown and white dog is running through an uncut field that has mushrooms .
6278,"2220612655_030413b787.jpg,A",brown and white dog running in a field of grass .
6279,"2220612655_030413b787.jpg,A",brown and white dog runs on brownish grass .
6280,"2220612655_030413b787.jpg,The",dog is running in a field .
6281,"2220612655_030413b787.jpg,The",dog is running in the grass .
6282,"2221818690_9003756d33.jpg,A",clown blowing a whistle .
6283,"2221818690_9003756d33.jpg,A",man with his face painted white is blowing a whistle .
6284,"2221818690_9003756d33.jpg,A",person in white makeup and clothes blowing a whistle .
6285,"2221818690_9003756d33.jpg,""A","teenager blows a whistle and wears white face paint , ear muffs , and a yellow hat while another teen watches ."""
6286,"2221818690_9003756d33.jpg,Man",with a painted white face blowing a whistle .
6287,"2222186636_85e03e0b75.jpg,A",few people stand around the counter of an establishment .
6288,"2222186636_85e03e0b75.jpg,A",group of men stand in line in a dimly-lit restaurant bar .
6289,"2222186636_85e03e0b75.jpg,A",group of people standing in a bar .
6290,"2222186636_85e03e0b75.jpg,Man",wearing a red shirt is waiting in line at a restaurant .
6291,"2222186636_85e03e0b75.jpg,This",man is the red shirt is waiting at a restaurant .
6292,"2222498879_9e82a100ab.jpg,a",black and brown dog running in a field
6293,"2222498879_9e82a100ab.jpg,a",brown and black dog running across a grassy field
6294,"2222498879_9e82a100ab.jpg,A",dog jogs through the grass .
6295,"2222498879_9e82a100ab.jpg,A",tan and black dog walks happily through a field .
6296,"2222498879_9e82a100ab.jpg,The",large brown dog is walking through the green grass .
6297,"2222559267_6fd31e3941.jpg,A",man and a little girl walking down the street .
6298,"2222559267_6fd31e3941.jpg,A",man and girl hold hands walking down the street .
6299,"2222559267_6fd31e3941.jpg,A",man and little girl walk next to a sign about crime .
6300,"2222559267_6fd31e3941.jpg,A",man in a black jacket is holding a little girl 's hand while walking down the city street
6301,"2222559267_6fd31e3941.jpg,The",man in the black jacket is holding the little girl 's hand as they pass a yellow sign .
6302,"2223382277_9efa58ec45.jpg,A",boy in a red uniform plays hockey outside .
6303,"2223382277_9efa58ec45.jpg,The",two boys are wearing ice skates and hockey equipment .
6304,"2223382277_9efa58ec45.jpg,Two",children are playing hockey on a frozen pond
6305,"2223382277_9efa58ec45.jpg,Two",young children play hockey on ice .
6306,"2223382277_9efa58ec45.jpg,Two",young children skate across the ice holding hockey sticks .
6307,"222369445_5b6af347dd.jpg,A",man is carrying a surfboard along a stone wall that leads to the ocean .
6308,"222369445_5b6af347dd.jpg,Man",in green swim trunks carrying a surfboard along a rock wall to the ocean .
6309,"222369445_5b6af347dd.jpg,Surfers",walking along a seawall as the ocean churns around them .
6310,"222369445_5b6af347dd.jpg,Two",surfers carry their boards to the end of a walkway to join the others in the water .
6311,"222369445_5b6af347dd.jpg,Two",surfers walk along a rock wall to reach the waves .
6312,"2224450291_4c133fabe8.jpg,A",man in a tropical enviorment holding a camera to his face .
6313,"2224450291_4c133fabe8.jpg,A",man in blue takes a photo of the person taking a photo of him .
6314,"2224450291_4c133fabe8.jpg,A",man taking a picture with a silver camera .
6315,"2224450291_4c133fabe8.jpg,Man",in a blue shirt with a camera .
6316,"2224450291_4c133fabe8.jpg,""The","man is outdoors , holding a camera ."""
6317,"2224995194_518859d97d.jpg,The",rock climbers are on their equipment in front of a cave .
6318,"2224995194_518859d97d.jpg,Two",people hang from safety ropes over a giant cliff .
6319,"2224995194_518859d97d.jpg,Two",people hanging on a rope over a cliff .
6320,"2224995194_518859d97d.jpg,Two",people lower themselves into a cave with long ropes .
6321,"2224995194_518859d97d.jpg,two",people repel down into a hole .
6322,"2225231022_1632d0a5aa.jpg,A",man and two women standing by a wood pole in front of steps .
6323,"2225231022_1632d0a5aa.jpg,Three",students standing together in front of a stairway .
6324,"2225231022_1632d0a5aa.jpg,Three",young adults look towards the camera in a school setting .
6325,"2225231022_1632d0a5aa.jpg,Two",women and a man are all wearing black jackets and smiling .
6326,"2225231022_1632d0a5aa.jpg,Two",women and a man smile for the camera .
6327,"2225241766_f1e7132e3e.jpg,A",man in jeans lying down on a pole outdoors .
6328,"2225241766_f1e7132e3e.jpg,A",man in jeans reclines while another watches .
6329,"2225241766_f1e7132e3e.jpg,A",man lays on a wood ramp while another holds a fishing pole .
6330,"2225241766_f1e7132e3e.jpg,Man",in blue shirt and jeans lying on some boards with a man fishing in the background .
6331,"2225241766_f1e7132e3e.jpg,Man",laying on a platform outside on some rocks .
6332,"2225864432_48a24f49a4.jpg,A",woman in a animal print coat standing next to a smoking woman .
6333,"2225864432_48a24f49a4.jpg,Two",women are standing and one of them is smoking .
6334,"2225864432_48a24f49a4.jpg,Two",women outside and one is smoking
6335,"2225864432_48a24f49a4.jpg,""Two","young women standing outside a blue door , one smoking a cigarette ."""
6336,"2225864432_48a24f49a4.jpg,""Tw","woman stand outside a building , and one is smoking ."""
6337,"2226440063_c085b30558.jpg,A",black and white dog frolics in the snow .
6338,"2226440063_c085b30558.jpg,A",black and white dog is climbing stairs in the snow .
6339,"2226440063_c085b30558.jpg,A",black and white dog walks in the snow .
6340,"2226440063_c085b30558.jpg,A",brown and white dog is walking up snowy steps .
6341,"2226440063_c085b30558.jpg,A",dog walks on rocks covered by snow
6342,"2226534154_cbcab7ba32.jpg,A",woman in a purple dress plays with her hair while waiting in a lobby .
6343,"2226534154_cbcab7ba32.jpg,A",woman in a purple dress rubs her head as other people look on .
6344,"2226534154_cbcab7ba32.jpg,People",are gathered at a bar .
6345,"2226534154_cbcab7ba32.jpg,The",woman in the purple dress is looking towards the people at the door with her hand running through her hair .
6346,"2226534154_cbcab7ba32.jpg,Woman",at bar looks on at another woman being approached by a man
6347,"2226587791_66e29dd01d.jpg,A",baby swimming in a pool held up by an adult .
6348,"2226587791_66e29dd01d.jpg,A",small baby with his mouth open in a green diaper being held in the water .
6349,"2226587791_66e29dd01d.jpg,A",young child is being taught to swim in a pool .
6350,"2226587791_66e29dd01d.jpg,Baby",in the water being held up by an adult 's arms .
6351,"2226587791_66e29dd01d.jpg,""Baby","in water , held by hands of person out of shot ."""
6352,"222759342_98294380fc.jpg,A",child stoops to pick up a watermelon from a large pile of them .
6353,"222759342_98294380fc.jpg,A",little girl picking up a watermelon from a pile .
6354,"222759342_98294380fc.jpg,A",small girl dressed in a yellow dress with flowers on it bends over near a large pile of watermelons .
6355,"222759342_98294380fc.jpg,A",small girl stands among many large watermelons .
6356,"222759342_98294380fc.jpg,a",young girl in a flowery dress surrounded by watermelons
6357,"2228022180_9597b2a458.jpg,A",bunch of asian children on steps .
6358,"2228022180_9597b2a458.jpg,A",large group of Asian children sit on or stand near steps .
6359,"2228022180_9597b2a458.jpg,Group",of children in blue uniforms sitting on steps .
6360,"2228022180_9597b2a458.jpg,Little",children in school uniforms congregate on the steps .
6361,"2228022180_9597b2a458.jpg,Many",school children dressed in the same uniform are sitting on stairs .
6362,"2228167286_7089ab236a.jpg,A",baby with an airplane on his shirt sits in a high chair .
6363,"2228167286_7089ab236a.jpg,a",boy sits in his seat .
6364,"2228167286_7089ab236a.jpg,A",little boy in a beige outfit .
6365,"2228167286_7089ab236a.jpg,A",toddler is sitting down .
6366,"2228167286_7089ab236a.jpg,""Toddler","boy wearing airplane shirt , in stroller with large beads ."""
6367,"222878446_32c6fc4bc9.jpg,Two",bald men on a park bench wearing small yellow traffic cones .
6368,"222878446_32c6fc4bc9.jpg,Two",dads take a break at the birthday party .
6369,"222878446_32c6fc4bc9.jpg,Two",men wearing cone hats sit on a wooden bench .
6370,"222878446_32c6fc4bc9.jpg,Two",men wearing yellow caution cones as hats and one is about to get hit with a ball to the head .
6371,"222878446_32c6fc4bc9.jpg,Two",men with strange hats sit on a bench .
6372,"2229177914_3308fe7d20.jpg,A",brown dog is jumping over a pole with fire on the ends .
6373,"2229177914_3308fe7d20.jpg,A",brown dog jumps over hurdle with flames on each end .
6374,"2229177914_3308fe7d20.jpg,A",light brown dog jumping over a hurdle that has fire on each end .
6375,"2229177914_3308fe7d20.jpg,A",tan dog is jumping over a hurdle that is on fire on the ends
6376,"2229177914_3308fe7d20.jpg,A",yellow dog is jumping over a flaming hurdle .
6377,"2229179070_dc8ea8582e.jpg,A",brown dog jumps through three hoops .
6378,"2229179070_dc8ea8582e.jpg,A",dog is jumping through hoops held by people .
6379,"2229179070_dc8ea8582e.jpg,a",dog jumps through a black hulahoop .
6380,"2229179070_dc8ea8582e.jpg,A",medium size dog is jumping through hoops which are being held by men .
6381,"2229179070_dc8ea8582e.jpg,A",trainer runs next to his dog as it jumps through multiple hoops .
6382,"2229509318_be3fef006b.jpg,A",brown dog is jumping in the air near a pink-coated girl .
6383,"2229509318_be3fef006b.jpg,A",girl stands with a brown dog outside .
6384,"2229509318_be3fef006b.jpg,a",large brown dog standing on his hind legs next to a woman .
6385,"2229509318_be3fef006b.jpg,A",large dog is jumping up at the girl wearing a pink jacket .
6386,"2229509318_be3fef006b.jpg,A",woman is standing in front of a dog that 's standing on its hind legs .
6387,"2230067846_74046b89d3.jpg,Children",stretch outside .
6388,"2230067846_74046b89d3.jpg,Two",boys hold their feet in their hands while balancing on one foot .
6389,"2230067846_74046b89d3.jpg,Two",boys in running clothes stretching .
6390,"2230067846_74046b89d3.jpg,Two",boys standing holding the ankle of one crossed leg .
6391,"2230067846_74046b89d3.jpg,two",young man holding one leg in their hand
6392,"2231847779_1148d1c919.jpg,A",baby sits in a black and white chair and puts its fingers up its nose .
6393,"2231847779_1148d1c919.jpg,A",baby with food smeared on its face and two fingers up its nose .
6394,"2231847779_1148d1c919.jpg,A",baby with its fingers up its nose .
6395,"2231847779_1148d1c919.jpg,""A","baby with two fingers up its nose , covered in chocolate pudding"""
6396,"2231847779_1148d1c919.jpg,A",young baby with food on her face in a purple shirt and both fingers up her nose
6397,"2232518012_8cb0bbc43b.jpg,a",group of greyhound dogs in a race leaving the gate
6398,"2232518012_8cb0bbc43b.jpg,Greyhounds",race on a track .
6399,"2232518012_8cb0bbc43b.jpg,many",dogs race around the track .
6400,"2232518012_8cb0bbc43b.jpg,The",dogs are ready to race and are all wearing their muzzles .
6401,"2232518012_8cb0bbc43b.jpg,The",racing greyhounds have broken from the starting gate .
6402,"223299137_b0e81ac145.jpg,A",beautiful sunset with three people in a boat on the lake .
6403,"223299137_b0e81ac145.jpg,As",the sunsets 3 people are on a small boat enjoying the view
6404,"223299137_b0e81ac145.jpg,Three",people are in a canoe on a calm lake with the sun reflecting yellow .
6405,"223299137_b0e81ac145.jpg,Three",people are on a boat in the middle of the water while the sun is in the back .
6406,"223299137_b0e81ac145.jpg,Three",people in a boat float on the water at sunset .
6407,"223299142_521aedf9e7.jpg,A",man among steep and snowy mountains .
6408,"223299142_521aedf9e7.jpg,""Someone","hikes down a steep , frozen mountainside ."""
6409,"223299142_521aedf9e7.jpg,The",grass has ice on it and there is a mountain in the background .
6410,"223299142_521aedf9e7.jpg,The",man is climbing up a steep snowy mountain .
6411,"223299142_521aedf9e7.jpg,The",person is high on a mountain during sunset .
6412,"2233426944_0959835ced.jpg,A",group of dogs run down a dry field .
6413,"2233426944_0959835ced.jpg,Four",dogs run in a field behind a barn .
6414,"2233426944_0959835ced.jpg,Four",dogs run toward a tennis ball while another stands in the background .
6415,"2233426944_0959835ced.jpg,several",diferent colored dogs running through the grass
6416,"2233426944_0959835ced.jpg,The",dogs are playing with a tennis ball in the yard .
6417,"2234702530_a265a4df22.jpg,A",man in a black jacket and jeans stands in front of a brick wall .
6418,"2234702530_a265a4df22.jpg,A",man wearing jeans and a backpack stands on the sidewalk .
6419,"2234702530_a265a4df22.jpg,A",man with backpack stands in front of a brown brick wall .
6420,"2234702530_a265a4df22.jpg,A",man with glasses and a red backpack standing in front of a brick wall
6421,"2234702530_a265a4df22.jpg,The",man in the black jacket is waiting .
6422,"2234910971_80e0325918.jpg,Two",people are walking in a desert .
6423,"2234910971_80e0325918.jpg,Two",people are walking through the sand .
6424,"2234910971_80e0325918.jpg,""Two","people , one with a black jacket and one with a blue headscarf , are walking along a desert-like area ."""
6425,"2234910971_80e0325918.jpg,two",people walking along a huge desert with a statue in the distance .
6426,"2234910971_80e0325918.jpg,Two",people walk out onto the desert sand .
6427,"2236016316_f476cbbf06.jpg,A",young girl in a green shirt is running in a gym .
6428,"2236016316_f476cbbf06.jpg,A",young girl in a green shirt playing basketball .
6429,"2236016316_f476cbbf06.jpg,Children",run inside a court .
6430,"2236016316_f476cbbf06.jpg,The",young basketball player moves into the front court .
6431,"2236016316_f476cbbf06.jpg,two",team players wearing green shirts running along the court .
6432,"2238019823_79318d1f11.jpg,A",man surfs by the Golden Gate bridge on a foggy day .
6433,"2238019823_79318d1f11.jpg,A",surfer rides a wave under a red bridge .
6434,"2238019823_79318d1f11.jpg,A",surfer by a bridge in foggy conditions
6435,"2238019823_79318d1f11.jpg,A",surfer under a bridge .
6436,"2238019823_79318d1f11.jpg,Man",surfing under the Golden Gate Bridge on a foggy day .
